token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,freeze_qty
100019,HINDUNILVR28JUL262040PE,HINDUNILVR,28JUL2026,204000.000000,300,OPTSTK,NFO,5.000000,12001
100120,CHOLAFIN30JUN261240PE,CHOLAFIN,30JUN2026,124000.000000,625,OPTSTK,NFO,5.000000,18751
100125,CHOLAFIN30JUN261360CE,CHOLAFIN,30JUN2026,136000.000000,625,OPTSTK,NFO,5.000000,18751
100153,CHOLAFIN30JUN261600PE,CHOLAFIN,30JUN2026,160000.000000,625,OPTSTK,NFO,5.000000,18751
100181,CHOLAFIN30JUN261800CE,CHOLAFIN,30JUN2026,180000.000000,625,OPTSTK,NFO,5.000000,18751
100250,HINDUNILVR28JUL262520CE,HINDUNILVR,28JUL2026,252000.000000,300,OPTSTK,NFO,5.000000,12001
100287,HDFCLIFE28JUL26525PE,HDFCLIFE,28JUL2026,52500.000000,1100,OPTSTK,NFO,5.000000,44001
100349,HINDZINC30JUN26650PE,HINDZINC,30JUN2026,65000.000000,1225,OPTSTK,NFO,5.000000,36751
100357,HINDZINC30JUN26670PE,HINDZINC,30JUN2026,67000.000000,1225,OPTSTK,NFO,5.000000,36751
100360,HINDZINC30JUN26710CE,HINDZINC,30JUN2026,71000.000000,1225,OPTSTK,NFO,5.000000,36751
100361,HINDZINC30JUN26710PE,HINDZINC,30JUN2026,71000.000000,1225,OPTSTK,NFO,5.000000,36751
100396,HINDZINC28JUL26540PE,HINDZINC,28JUL2026,54000.000000,1225,OPTSTK,NFO,5.000000,36751
100410,HINDZINC28JUL26640PE,HINDZINC,28JUL2026,64000.000000,1225,OPTSTK,NFO,5.000000,36751
100413,HINDZINC28JUL26680CE,HINDZINC,28JUL2026,68000.000000,1225,OPTSTK,NFO,5.000000,36751
100654,CIPLA30JUN261220CE,CIPLA,30JUN2026,122000.000000,375,OPTSTK,NFO,5.000000,17001
100672,HDFCLIFE25AUG26610PE,HDFCLIFE,25AUG2026,61000.000000,1100,OPTSTK,NFO,5.000000,44001
100683,HDFCLIFE25AUG26650CE,HDFCLIFE,25AUG2026,65000.000000,1100,OPTSTK,NFO,5.000000,44001
100688,HDFCLIFE25AUG26670PE,HDFCLIFE,25AUG2026,67000.000000,1100,OPTSTK,NFO,5.000000,44001
100690,HDFCLIFE25AUG26680PE,HDFCLIFE,25AUG2026,68000.000000,1100,OPTSTK,NFO,5.000000,44001
100694,HDFCLIFE25AUG26700PE,HDFCLIFE,25AUG2026,70000.000000,1100,OPTSTK,NFO,5.000000,44001
100737,CIPLA30JUN261260PE,CIPLA,30JUN2026,126000.000000,375,OPTSTK,NFO,5.000000,17001
100757,HYUNDAI28JUL261640CE,HYUNDAI,28JUL2026,164000.000000,275,OPTSTK,NFO,5.000000,13751
100761,HYUNDAI28JUL261720CE,HYUNDAI,28JUL2026,172000.000000,275,OPTSTK,NFO,5.000000,13751
100764,HYUNDAI28JUL261760PE,HYUNDAI,28JUL2026,176000.000000,275,OPTSTK,NFO,5.000000,13751
100812,CIPLA30JUN261320CE,CIPLA,30JUN2026,132000.000000,375,OPTSTK,NFO,5.000000,17001
100820,CIPLA30JUN261360CE,CIPLA,30JUN2026,136000.000000,375,OPTSTK,NFO,5.000000,17001
100823,CIPLA30JUN261380PE,CIPLA,30JUN2026,138000.000000,375,OPTSTK,NFO,5.000000,17001
100875,ICICIBANK30JUN261250CE,ICICIBANK,30JUN2026,125000.000000,700,OPTSTK,NFO,5.000000,21001
100879,ICICIBANK30JUN261290CE,ICICIBANK,30JUN2026,129000.000000,700,OPTSTK,NFO,5.000000,21001
100891,ICICIBANK30JUN261410CE,ICICIBANK,30JUN2026,141000.000000,700,OPTSTK,NFO,5.000000,21001
100970,HEROMOTOCO28JUL264450CE,HEROMOTOCO,28JUL2026,445000.000000,150,OPTSTK,NFO,5.000000,4501
100971,HEROMOTOCO28JUL264450PE,HEROMOTOCO,28JUL2026,445000.000000,150,OPTSTK,NFO,5.000000,4501
100998,COALINDIA30JUN26390PE,COALINDIA,30JUN2026,39000.000000,1350,OPTSTK,NFO,5.000000,54001
101012,COALINDIA30JUN26460PE,COALINDIA,30JUN2026,46000.000000,1350,OPTSTK,NFO,5.000000,54001
101014,HEROMOTOCO28JUL264650CE,HEROMOTOCO,28JUL2026,465000.000000,150,OPTSTK,NFO,5.000000,4501
101020,HEROMOTOCO28JUL264950CE,HEROMOTOCO,28JUL2026,495000.000000,150,OPTSTK,NFO,5.000000,4501
101042,COALINDIA30JUN26480PE,COALINDIA,30JUN2026,48000.000000,1350,OPTSTK,NFO,5.000000,54001
101085,COALINDIA30JUN26550CE,COALINDIA,30JUN2026,55000.000000,1350,OPTSTK,NFO,5.000000,54001
101189,ICICIBANK28JUL261040PE,ICICIBANK,28JUL2026,104000.000000,700,OPTSTK,NFO,5.000000,21001
101197,HEROMOTOCO25AUG264600PE,HEROMOTOCO,25AUG2026,460000.000000,150,OPTSTK,NFO,5.000000,4501
101199,HEROMOTOCO25AUG264700PE,HEROMOTOCO,25AUG2026,470000.000000,150,OPTSTK,NFO,5.000000,4501
101212,ICICIBANK28JUL261100CE,ICICIBANK,28JUL2026,110000.000000,700,OPTSTK,NFO,5.000000,21001
101270,ICICIBANK28JUL261460PE,ICICIBANK,28JUL2026,146000.000000,700,OPTSTK,NFO,5.000000,21001
101351,HINDALCO28JUL261070CE,HINDALCO,28JUL2026,107000.000000,700,OPTSTK,NFO,5.000000,21001
101360,HINDALCO28JUL261150PE,HINDALCO,28JUL2026,115000.000000,700,OPTSTK,NFO,5.000000,21001
101365,HINDALCO28JUL261210CE,HINDALCO,28JUL2026,121000.000000,700,OPTSTK,NFO,5.000000,21001
101366,HINDALCO28JUL261210PE,HINDALCO,28JUL2026,121000.000000,700,OPTSTK,NFO,5.000000,21001
101428,ICICIGI30JUN261660CE,ICICIGI,30JUN2026,166000.000000,325,OPTSTK,NFO,5.000000,13001
101437,ICICIGI30JUN261740CE,ICICIGI,30JUN2026,174000.000000,325,OPTSTK,NFO,5.000000,13001
101449,ICICIGI30JUN261980CE,ICICIGI,30JUN2026,198000.000000,325,OPTSTK,NFO,5.000000,13001
101506,ICICIGI28JUL261560CE,ICICIGI,28JUL2026,156000.000000,325,OPTSTK,NFO,5.000000,13001
101527,HINDALCO25AUG261120CE,HINDALCO,25AUG2026,112000.000000,700,OPTSTK,NFO,5.000000,21001
101531,HINDALCO25AUG261140CE,HINDALCO,25AUG2026,114000.000000,700,OPTSTK,NFO,5.000000,21001
101602,HINDALCO25AUG261280PE,HINDALCO,25AUG2026,128000.000000,700,OPTSTK,NFO,5.000000,21001
101619,ICICIGI28JUL262120CE,ICICIGI,28JUL2026,212000.000000,325,OPTSTK,NFO,5.000000,13001
101668,HINDPETRO28JUL26395CE,HINDPETRO,28JUL2026,39500.000000,2025,OPTSTK,NFO,5.000000,60751
101746,HINDPETRO25AUG26340CE,HINDPETRO,25AUG2026,34000.000000,2025,OPTSTK,NFO,5.000000,60751
101867,ICICIPRULI30JUN26425CE,ICICIPRULI,30JUN2026,42500.000000,925,OPTSTK,NFO,5.000000,46251
101905,ICICIPRULI30JUN26505PE,ICICIPRULI,30JUN2026,50500.000000,925,OPTSTK,NFO,5.000000,46251
101932,ICICIPRULI30JUN26565PE,ICICIPRULI,30JUN2026,56500.000000,925,OPTSTK,NFO,5.000000,46251
101995,COFORGE30JUN261320PE,COFORGE,30JUN2026,132000.000000,375,OPTSTK,NFO,5.000000,19001
102066,HINDUNILVR28JUL261980PE,HINDUNILVR,28JUL2026,198000.000000,300,OPTSTK,NFO,5.000000,12001
102078,HINDUNILVR28JUL262180CE,HINDUNILVR,28JUL2026,218000.000000,300,OPTSTK,NFO,5.000000,12001
102085,ICICIPRULI28JUL26440PE,ICICIPRULI,28JUL2026,44000.000000,925,OPTSTK,NFO,5.000000,46251
102091,ICICIPRULI28JUL26470PE,ICICIPRULI,28JUL2026,47000.000000,925,OPTSTK,NFO,5.000000,46251
102097,ICICIPRULI28JUL26500PE,ICICIPRULI,28JUL2026,50000.000000,925,OPTSTK,NFO,5.000000,46251
102101,ICICIPRULI28JUL26520PE,ICICIPRULI,28JUL2026,52000.000000,925,OPTSTK,NFO,5.000000,46251
102198,ICICIPRULI28JUL26580CE,ICICIPRULI,28JUL2026,58000.000000,925,OPTSTK,NFO,5.000000,46251
102309,HINDUNILVR25AUG262040CE,HINDUNILVR,25AUG2026,204000.000000,300,OPTSTK,NFO,5.000000,12001
102310,HINDUNILVR25AUG262040PE,HINDUNILVR,25AUG2026,204000.000000,300,OPTSTK,NFO,5.000000,12001
102340,HINDUNILVR25AUG262120PE,HINDUNILVR,25AUG2026,212000.000000,300,OPTSTK,NFO,5.000000,12001
102345,HINDUNILVR25AUG262240CE,HINDUNILVR,25AUG2026,224000.000000,300,OPTSTK,NFO,5.000000,12001
102346,HINDUNILVR25AUG262240PE,HINDUNILVR,25AUG2026,224000.000000,300,OPTSTK,NFO,5.000000,12001
102355,IDEA30JUN267PE,IDEA,30JUN2026,700.000000,71475,OPTSTK,NFO,1.000000,1429501
102363,IDEA30JUN2611PE,IDEA,30JUN2026,1100.000000,71475,OPTSTK,NFO,1.000000,1429501
102369,IDEA30JUN2615PE,IDEA,30JUN2026,1500.000000,71475,OPTSTK,NFO,1.000000,1429501
102410,IDEA28JUL2620CE,IDEA,28JUL2026,2000.000000,71475,OPTSTK,NFO,1.000000,1429501
102392,HINDUNILVR25AUG262400CE,HINDUNILVR,25AUG2026,240000.000000,300,OPTSTK,NFO,5.000000,12001
102404,IDEA28JUL2614CE,IDEA,28JUL2026,1400.000000,71475,OPTSTK,NFO,1.000000,1429501
102415,HINDUNILVR25AUG262480CE,HINDUNILVR,25AUG2026,248000.000000,300,OPTSTK,NFO,5.000000,12001
102447,COLPAL30JUN261760PE,COLPAL,30JUN2026,176000.000000,225,OPTSTK,NFO,5.000000,11001
102468,COLPAL30JUN262120CE,COLPAL,30JUN2026,212000.000000,225,OPTSTK,NFO,5.000000,11001
102476,COLPAL30JUN262200CE,COLPAL,30JUN2026,220000.000000,225,OPTSTK,NFO,5.000000,11001
102492,COLPAL30JUN262360CE,COLPAL,30JUN2026,236000.000000,225,OPTSTK,NFO,5.000000,11001
102567,IDFCFIRSTB30JUN2675PE,IDFCFIRSTB,30JUN2026,7500.000000,9275,OPTSTK,NFO,1.000000,371001
102601,HINDZINC28JUL26670CE,HINDZINC,28JUL2026,67000.000000,1225,OPTSTK,NFO,5.000000,36751
102710,HINDZINC25AUG26580PE,HINDZINC,25AUG2026,58000.000000,1225,OPTSTK,NFO,5.000000,36751
102725,IDFCFIRSTB28JUL2660PE,IDFCFIRSTB,28JUL2026,6000.000000,9275,OPTSTK,NFO,1.000000,371001
102739,HINDZINC25AUG26700CE,HINDZINC,25AUG2026,70000.000000,1225,OPTSTK,NFO,5.000000,36751
102835,CONCOR30JUN26400CE,CONCOR,30JUN2026,40000.000000,1250,OPTSTK,NFO,5.000000,50001
102836,CONCOR30JUN26400PE,CONCOR,30JUN2026,40000.000000,1250,OPTSTK,NFO,5.000000,50001
102843,CONCOR30JUN26440CE,CONCOR,30JUN2026,44000.000000,1250,OPTSTK,NFO,5.000000,50001
102856,IEX30JUN26117PE,IEX,30JUN2026,11700.000000,3750,OPTSTK,NFO,1.000000,174001
102869,HYUNDAI28JUL261700PE,HYUNDAI,28JUL2026,170000.000000,275,OPTSTK,NFO,5.000000,13751
102881,HYUNDAI28JUL261940PE,HYUNDAI,28JUL2026,194000.000000,275,OPTSTK,NFO,5.000000,13751
102900,IEX30JUN26125PE,IEX,30JUN2026,12500.000000,3750,OPTSTK,NFO,1.000000,174001
102960,CONCOR30JUN26500PE,CONCOR,30JUN2026,50000.000000,1250,OPTSTK,NFO,5.000000,50001
102963,CONCOR30JUN26520CE,CONCOR,30JUN2026,52000.000000,1250,OPTSTK,NFO,5.000000,50001
102965,CONCOR30JUN26530CE,CONCOR,30JUN2026,53000.000000,1250,OPTSTK,NFO,5.000000,50001
102980,IEX30JUN26131PE,IEX,30JUN2026,13100.000000,3750,OPTSTK,NFO,1.000000,174001
102984,IEX30JUN26135PE,IEX,30JUN2026,13500.000000,3750,OPTSTK,NFO,1.000000,174001
102990,IEX30JUN26137PE,IEX,30JUN2026,13700.000000,3750,OPTSTK,NFO,1.000000,174001
103126,IEX28JUL26116CE,IEX,28JUL2026,11600.000000,4350,OPTSTK,NFO,1.000000,174001
103147,IEX28JUL26130PE,IEX,28JUL2026,13000.000000,4350,OPTSTK,NFO,1.000000,174001
103155,IEX28JUL26134CE,IEX,28JUL2026,13400.000000,4350,OPTSTK,NFO,1.000000,174001
103173,IEX28JUL26142PE,IEX,28JUL2026,14200.000000,4350,OPTSTK,NFO,1.000000,174001
103208,HYUNDAI25AUG262000PE,HYUNDAI,25AUG2026,200000.000000,275,OPTSTK,NFO,5.000000,13751
103306,ICICIBANK28JUL261250PE,ICICIBANK,28JUL2026,125000.000000,700,OPTSTK,NFO,5.000000,21001
103341,ICICIBANK28JUL261290PE,ICICIBANK,28JUL2026,129000.000000,700,OPTSTK,NFO,5.000000,21001
103352,ICICIBANK28JUL261350PE,ICICIBANK,28JUL2026,135000.000000,700,OPTSTK,NFO,5.000000,21001
103378,CROMPTON30JUN26240PE,CROMPTON,30JUN2026,24000.000000,1800,OPTSTK,NFO,5.000000,86001
103443,CROMPTON30JUN26280PE,CROMPTON,30JUN2026,28000.000000,1800,OPTSTK,NFO,5.000000,86001
103459,CROMPTON30JUN26320CE,CROMPTON,30JUN2026,32000.000000,1800,OPTSTK,NFO,5.000000,86001
103461,CROMPTON30JUN26330CE,CROMPTON,30JUN2026,33000.000000,1800,OPTSTK,NFO,5.000000,86001
103487,INDHOTEL30JUN26625PE,INDHOTEL,30JUN2026,62500.000000,1000,OPTSTK,NFO,5.000000,40001
103490,INDHOTEL30JUN26645CE,INDHOTEL,30JUN2026,64500.000000,1000,OPTSTK,NFO,5.000000,40001
103505,INDHOTEL30JUN26675PE,INDHOTEL,30JUN2026,67500.000000,1000,OPTSTK,NFO,5.000000,40001
103586,ICICIBANK25AUG261140PE,ICICIBANK,25AUG2026,114000.000000,700,OPTSTK,NFO,5.000000,21001
103592,ICICIBANK25AUG261200PE,ICICIBANK,25AUG2026,120000.000000,700,OPTSTK,NFO,5.000000,21001
103596,ICICIBANK25AUG261240PE,ICICIBANK,25AUG2026,124000.000000,700,OPTSTK,NFO,5.000000,21001
103610,ICICIBANK25AUG261380PE,ICICIBANK,25AUG2026,138000.000000,700,OPTSTK,NFO,5.000000,21001
103616,ICICIBANK25AUG261440PE,ICICIBANK,25AUG2026,144000.000000,700,OPTSTK,NFO,5.000000,21001
103684,INDHOTEL28JUL26560PE,INDHOTEL,28JUL2026,56000.000000,1000,OPTSTK,NFO,5.000000,40001
103685,INDHOTEL28JUL26570CE,INDHOTEL,28JUL2026,57000.000000,1000,OPTSTK,NFO,5.000000,40001
103745,INDHOTEL28JUL26690PE,INDHOTEL,28JUL2026,69000.000000,1000,OPTSTK,NFO,5.000000,40001
103749,INDHOTEL28JUL26710PE,INDHOTEL,28JUL2026,71000.000000,1000,OPTSTK,NFO,5.000000,40001
103753,INDHOTEL28JUL26720PE,INDHOTEL,28JUL2026,72000.000000,1000,OPTSTK,NFO,5.000000,40001
103758,INDHOTEL28JUL26740CE,INDHOTEL,28JUL2026,74000.000000,1000,OPTSTK,NFO,5.000000,40001
103818,CUMMINSIND30JUN264900CE,CUMMINSIND,30JUN2026,490000.000000,200,OPTSTK,NFO,5.000000,4001
103827,ICICIGI28JUL261620PE,ICICIGI,28JUL2026,162000.000000,325,OPTSTK,NFO,5.000000,13001
103829,ICICIGI28JUL261660PE,ICICIGI,28JUL2026,166000.000000,325,OPTSTK,NFO,5.000000,13001
103830,ICICIGI28JUL261700CE,ICICIGI,28JUL2026,170000.000000,325,OPTSTK,NFO,5.000000,13001
103832,CUMMINSIND30JUN265000PE,CUMMINSIND,30JUN2026,500000.000000,200,OPTSTK,NFO,5.000000,4001
103843,CUMMINSIND30JUN265600CE,CUMMINSIND,30JUN2026,560000.000000,200,OPTSTK,NFO,5.000000,4001
103866,ICICIGI28JUL261780PE,ICICIGI,28JUL2026,178000.000000,325,OPTSTK,NFO,5.000000,13001
104048,INDIANB28JUL26800CE,INDIANB,28JUL2026,80000.000000,1000,OPTSTK,NFO,5.000000,30001
103877,ICICIGI28JUL261940CE,ICICIGI,28JUL2026,194000.000000,325,OPTSTK,NFO,5.000000,13001
103977,INDIANB30JUN26850CE,INDIANB,30JUN2026,85000.000000,1000,OPTSTK,NFO,5.000000,30001
103979,INDIANB30JUN26870CE,INDIANB,30JUN2026,87000.000000,1000,OPTSTK,NFO,5.000000,30001
104053,INDIANB28JUL26840PE,INDIANB,28JUL2026,84000.000000,1000,OPTSTK,NFO,5.000000,30001
104054,INDIANB28JUL26860CE,INDIANB,28JUL2026,86000.000000,1000,OPTSTK,NFO,5.000000,30001
104057,INDIANB28JUL26880PE,INDIANB,28JUL2026,88000.000000,1000,OPTSTK,NFO,5.000000,30001
104059,INDIANB28JUL26900PE,INDIANB,28JUL2026,90000.000000,1000,OPTSTK,NFO,5.000000,30001
104061,INDIANB28JUL26920PE,INDIANB,28JUL2026,92000.000000,1000,OPTSTK,NFO,5.000000,30001
104062,INDIANB28JUL26940CE,INDIANB,28JUL2026,94000.000000,1000,OPTSTK,NFO,5.000000,30001
104063,INDIANB28JUL26940PE,INDIANB,28JUL2026,94000.000000,1000,OPTSTK,NFO,5.000000,30001
104188,ICICIGI25AUG261520CE,ICICIGI,25AUG2026,152000.000000,325,OPTSTK,NFO,5.000000,13001
104191,ICICIGI25AUG261560PE,ICICIGI,25AUG2026,156000.000000,325,OPTSTK,NFO,5.000000,13001
104208,ICICIGI25AUG261840CE,ICICIGI,25AUG2026,184000.000000,325,OPTSTK,NFO,5.000000,13001
104326,INDIGO28JUL263800PE,INDIGO,28JUL2026,380000.000000,150,OPTSTK,NFO,5.000000,6001
104330,INDIGO28JUL263900PE,INDIGO,28JUL2026,390000.000000,150,OPTSTK,NFO,5.000000,6001
104339,INDIGO28JUL264400CE,INDIGO,28JUL2026,440000.000000,150,OPTSTK,NFO,5.000000,6001
104352,INDIGO28JUL264900PE,INDIGO,28JUL2026,490000.000000,150,OPTSTK,NFO,5.000000,6001
104359,DABUR30JUN26350CE,DABUR,30JUN2026,35000.000000,1250,OPTSTK,NFO,5.000000,50001
104371,DABUR30JUN26410CE,DABUR,30JUN2026,41000.000000,1250,OPTSTK,NFO,5.000000,50001
104372,DABUR30JUN26410PE,DABUR,30JUN2026,41000.000000,1250,OPTSTK,NFO,5.000000,50001
104373,DABUR30JUN26420CE,DABUR,30JUN2026,42000.000000,1250,OPTSTK,NFO,5.000000,50001
104378,DABUR30JUN26440PE,DABUR,30JUN2026,44000.000000,1250,OPTSTK,NFO,5.000000,50001
104396,DABUR30JUN26510PE,DABUR,30JUN2026,51000.000000,1250,OPTSTK,NFO,5.000000,50001
104398,DABUR30JUN26520PE,DABUR,30JUN2026,52000.000000,1250,OPTSTK,NFO,5.000000,50001
104401,DABUR30JUN26530PE,DABUR,30JUN2026,53000.000000,1250,OPTSTK,NFO,5.000000,50001
104423,DABUR30JUN26550PE,DABUR,30JUN2026,55000.000000,1250,OPTSTK,NFO,5.000000,50001
104435,ICICIPRULI28JUL26445CE,ICICIPRULI,28JUL2026,44500.000000,925,OPTSTK,NFO,5.000000,46251
104439,ICICIPRULI28JUL26465CE,ICICIPRULI,28JUL2026,46500.000000,925,OPTSTK,NFO,5.000000,46251
104453,ICICIPRULI28JUL26535CE,ICICIPRULI,28JUL2026,53500.000000,925,OPTSTK,NFO,5.000000,46251
104480,ICICIPRULI28JUL26585CE,ICICIPRULI,28JUL2026,58500.000000,925,OPTSTK,NFO,5.000000,46251
104632,DALBHARAT30JUN261440PE,DALBHARAT,30JUN2026,144000.000000,325,OPTSTK,NFO,5.000000,13001
104633,DALBHARAT30JUN261480CE,DALBHARAT,30JUN2026,148000.000000,325,OPTSTK,NFO,5.000000,13001
104641,DALBHARAT30JUN261640CE,DALBHARAT,30JUN2026,164000.000000,325,OPTSTK,NFO,5.000000,13001
104656,DALBHARAT30JUN261880PE,DALBHARAT,30JUN2026,188000.000000,325,OPTSTK,NFO,5.000000,13001
104684,INDUSINDBK30JUN26970PE,INDUSINDBK,30JUN2026,97000.000000,700,OPTSTK,NFO,5.000000,28001
104685,INDUSINDBK30JUN26990CE,INDUSINDBK,30JUN2026,99000.000000,700,OPTSTK,NFO,5.000000,28001
104686,INDUSINDBK30JUN26990PE,INDUSINDBK,30JUN2026,99000.000000,700,OPTSTK,NFO,5.000000,28001
104742,INDUSINDBK28JUL26820CE,INDUSINDBK,28JUL2026,82000.000000,700,OPTSTK,NFO,5.000000,28001
104760,INDUSINDBK28JUL26880CE,INDUSINDBK,28JUL2026,88000.000000,700,OPTSTK,NFO,5.000000,28001
104770,INDUSINDBK28JUL26960CE,INDUSINDBK,28JUL2026,96000.000000,700,OPTSTK,NFO,5.000000,28001
104823,ICICIPRULI25AUG26450PE,ICICIPRULI,25AUG2026,45000.000000,925,OPTSTK,NFO,5.000000,46251
104857,ICICIPRULI25AUG26490PE,ICICIPRULI,25AUG2026,49000.000000,925,OPTSTK,NFO,5.000000,46251
104859,INDUSTOWER30JUN26395CE,INDUSTOWER,30JUN2026,39500.000000,1700,OPTSTK,NFO,5.000000,51001
104865,ICICIPRULI25AUG26500PE,ICICIPRULI,25AUG2026,50000.000000,925,OPTSTK,NFO,5.000000,46251
104873,ICICIPRULI25AUG26540PE,ICICIPRULI,25AUG2026,54000.000000,925,OPTSTK,NFO,5.000000,46251
104875,ICICIPRULI25AUG26550PE,ICICIPRULI,25AUG2026,55000.000000,925,OPTSTK,NFO,5.000000,46251
104901,INDUSTOWER30JUN26445PE,INDUSTOWER,30JUN2026,44500.000000,1700,OPTSTK,NFO,5.000000,51001
104905,INDUSTOWER30JUN26465PE,INDUSTOWER,30JUN2026,46500.000000,1700,OPTSTK,NFO,5.000000,51001
104958,IDEA28JUL2611PE,IDEA,28JUL2026,1100.000000,71475,OPTSTK,NFO,1.000000,1429501
104965,IDEA28JUL2613PE,IDEA,28JUL2026,1300.000000,71475,OPTSTK,NFO,1.000000,1429501
105023,IDEA25AUG2620PE,IDEA,25AUG2026,2000.000000,71475,OPTSTK,NFO,1.000000,1429501
105060,INDUSTOWER28JUL26380CE,INDUSTOWER,28JUL2026,38000.000000,1700,OPTSTK,NFO,5.000000,51001
105069,INDUSTOWER28JUL26400PE,INDUSTOWER,28JUL2026,40000.000000,1700,OPTSTK,NFO,5.000000,51001
105089,IDFCFIRSTB28JUL2669CE,IDFCFIRSTB,28JUL2026,6900.000000,9275,OPTSTK,NFO,1.000000,371001
105090,IDFCFIRSTB28JUL2669PE,IDFCFIRSTB,28JUL2026,6900.000000,9275,OPTSTK,NFO,1.000000,371001
105112,DELHIVERY30JUN26380CE,DELHIVERY,30JUN2026,38000.000000,2075,OPTSTK,NFO,5.000000,62251
105126,DELHIVERY30JUN26390PE,DELHIVERY,30JUN2026,39000.000000,2075,OPTSTK,NFO,5.000000,62251
105162,DELHIVERY30JUN26420PE,DELHIVERY,30JUN2026,42000.000000,2075,OPTSTK,NFO,5.000000,62251
105164,IDFCFIRSTB28JUL2673PE,IDFCFIRSTB,28JUL2026,7300.000000,9275,OPTSTK,NFO,1.000000,371001
105177,DELHIVERY30JUN26470CE,DELHIVERY,30JUN2026,47000.000000,2075,OPTSTK,NFO,5.000000,62251
105209,DELHIVERY30JUN26510CE,DELHIVERY,30JUN2026,51000.000000,2075,OPTSTK,NFO,5.000000,62251
105226,IDFCFIRSTB25AUG2666PE,IDFCFIRSTB,25AUG2026,6600.000000,9275,OPTSTK,NFO,1.000000,371001
105227,IDFCFIRSTB25AUG2668CE,IDFCFIRSTB,25AUG2026,6800.000000,9275,OPTSTK,NFO,1.000000,371001
105233,IDFCFIRSTB25AUG2668PE,IDFCFIRSTB,25AUG2026,6800.000000,9275,OPTSTK,NFO,1.000000,371001
105235,IDFCFIRSTB25AUG2670PE,IDFCFIRSTB,25AUG2026,7000.000000,9275,OPTSTK,NFO,1.000000,371001
105238,IDFCFIRSTB25AUG2674CE,IDFCFIRSTB,25AUG2026,7400.000000,9275,OPTSTK,NFO,1.000000,371001
105250,IDFCFIRSTB25AUG2680CE,IDFCFIRSTB,25AUG2026,8000.000000,9275,OPTSTK,NFO,1.000000,371001
105343,INFY30JUN261030CE,INFY,30JUN2026,103000.000000,400,OPTSTK,NFO,5.000000,20001
105345,INFY30JUN261050CE,INFY,30JUN2026,105000.000000,400,OPTSTK,NFO,5.000000,20001
105380,INFY30JUN261170CE,INFY,30JUN2026,117000.000000,400,OPTSTK,NFO,5.000000,20001
105407,INFY30JUN261350CE,INFY,30JUN2026,135000.000000,400,OPTSTK,NFO,5.000000,20001
105537,IEX28JUL26121CE,IEX,28JUL2026,12100.000000,4350,OPTSTK,NFO,1.000000,174001
105538,IEX28JUL26121PE,IEX,28JUL2026,12100.000000,4350,OPTSTK,NFO,1.000000,174001
105546,IEX28JUL26125PE,IEX,28JUL2026,12500.000000,4350,OPTSTK,NFO,1.000000,174001
105572,INFY28JUL261000CE,INFY,28JUL2026,100000.000000,400,OPTSTK,NFO,5.000000,20001
105589,INFY28JUL261160PE,INFY,28JUL2026,116000.000000,400,OPTSTK,NFO,5.000000,20001
105591,INFY28JUL261180PE,INFY,28JUL2026,118000.000000,400,OPTSTK,NFO,5.000000,20001
105604,INFY28JUL261320CE,INFY,28JUL2026,132000.000000,400,OPTSTK,NFO,5.000000,20001
105607,INFY28JUL261340PE,INFY,28JUL2026,134000.000000,400,OPTSTK,NFO,5.000000,20001
105617,INFY28JUL261400PE,INFY,28JUL2026,140000.000000,400,OPTSTK,NFO,5.000000,20001
105623,IEX28JUL26139PE,IEX,28JUL2026,13900.000000,4350,OPTSTK,NFO,1.000000,174001
105695,DIVISLAB30JUN265800CE,DIVISLAB,30JUN2026,580000.000000,100,OPTSTK,NFO,5.000000,4001
105706,DIVISLAB30JUN266300PE,DIVISLAB,30JUN2026,630000.000000,100,OPTSTK,NFO,5.000000,4001
105731,DIVISLAB30JUN267600CE,DIVISLAB,30JUN2026,760000.000000,100,OPTSTK,NFO,5.000000,4001
105773,INOXWIND30JUN2681CE,INOXWIND,30JUN2026,8100.000000,3575,OPTSTK,NFO,1.000000,256001
105777,INOXWIND30JUN2681PE,INOXWIND,30JUN2026,8100.000000,3575,OPTSTK,NFO,1.000000,256001
105782,INOXWIND30JUN2687CE,INOXWIND,30JUN2026,8700.000000,3575,OPTSTK,NFO,1.000000,256001
105832,INOXWIND30JUN26101CE,INOXWIND,30JUN2026,10100.000000,3575,OPTSTK,NFO,1.000000,256001
105849,IEX25AUG26112CE,IEX,25AUG2026,11200.000000,4350,OPTSTK,NFO,1.000000,174001
105859,INOXWIND30JUN26105PE,INOXWIND,30JUN2026,10500.000000,3575,OPTSTK,NFO,1.000000,256001
105875,INOXWIND30JUN26115PE,INOXWIND,30JUN2026,11500.000000,3575,OPTSTK,NFO,1.000000,256001
105917,INOXWIND28JUL2682CE,INOXWIND,28JUL2026,8200.000000,6400,OPTSTK,NFO,1.000000,256001
105937,INOXWIND28JUL2698CE,INOXWIND,28JUL2026,9800.000000,6400,OPTSTK,NFO,1.000000,256001
105941,INOXWIND28JUL26102CE,INOXWIND,28JUL2026,10200.000000,6400,OPTSTK,NFO,1.000000,256001
105955,INOXWIND28JUL26104PE,INOXWIND,28JUL2026,10400.000000,6400,OPTSTK,NFO,1.000000,256001
105986,IEX25AUG26132CE,IEX,25AUG2026,13200.000000,4350,OPTSTK,NFO,1.000000,174001
